City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent,Gross_Rental_Yield_%,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
Pune,Bavdhan,1 BHK,11662000,618,18870.55016,22176,2.281872749,266112,79833.6,186278.4,1.597310924,2332400,9329600,80964.43638,971573.2366,-785294.8366,-33.66896058,21.66529024
Pune,Dhanori,1 BHK,11708000,1348,8685.459941,22642,2.320669628,271704,81511.2,190192.8,1.624468739,2341600,9366400,81283.79533,975405.544,-785212.744,-33.5331715,21.66529024
Pune,Hadapsar,1 BHK,11749000,1182,9939.932318,25522,2.606723977,306264,91879.2,214384.8,1.824706784,2349800,9399200,81568.44135,978821.2962,-764436.4962,-32.53198128,21.66529024
Pune,Baner,2 BHK,11751000,541,21720.88725,24872,2.539902987,298464,89539.2,208924.8,1.777932091,2350200,9400800,81582.32652,978987.9183,-770063.1183,-32.76585475,21.66529024
Pune,Viman Nagar,1 BHK,11838000,1389,8522.678186,22688,2.299847947,272256,81676.8,190579.2,1.609893563,2367600,9470400,82186.33149,986235.9779,-795656.7779,-33.60604739,21.66529024
Pune,Viman Nagar,2 BHK,11858000,561,21137.2549,27493,2.782222972,329916,98974.8,230941.2,1.94755608,2371600,9486400,82325.18321,987902.1985,-756960.9985,-31.9177348,21.66529024
Pune,Warje,1 BHK,11866000,812,14613.30049,23453,2.371784932,281436,84430.8,197005.2,1.660249452,2373200,9492800,82380.7239,988568.6868,-791563.4868,-33.35426794,21.66529024
Pune,Bavdhan,1 BHK,11882000,1342,8853.949329,24131,2.437064467,289572,86871.6,202700.4,1.705945127,2376400,9505600,82491.80527,989901.6632,-787201.2632,-33.12578957,21.66529024
Pune,Viman Nagar,1 BHK,11961000,661,18095.31014,25578,2.566139955,306936,92080.8,214855.2,1.796297968,2392200,9568800,83040.26955,996483.2347,-781628.0347,-32.67402536,21.66529024
Pune,Wagholi,2 BHK,11963000,576,20769.09722,24968,2.504522277,299616,89884.8,209731.2,1.753165594,2392600,9570400,83054.15473,996649.8567,-786918.6567,-32.88968723,21.66529024
Pune,Nigdi,1 BHK,12069000,1185,10184.81013,27476,2.731891623,329712,98913.6,230798.4,1.912324136,2413800,9655200,83790.06883,1005480.826,-774682.4259,-32.09389452,21.66529024
Pune,Kothrud,1 BHK,12074000,852,14171.3615,21857,2.172304125,262284,78685.2,183598.8,1.520612887,2414800,9659200,83824.78176,1005897.381,-822298.5811,-34.05245077,21.66529024
Pune,Wakad,1 BHK,12114000,1249,9698.959167,29707,2.942743933,356484,106945.2,249538.8,2.059920753,2422800,9691200,84102.48519,1009229.822,-759691.0223,-31.35591144,21.66529024
Pune,Pimpri,1 BHK,12132000,1228,9879.478827,25367,2.509099901,304404,91321.2,213082.8,1.756369931,2426400,9705600,84227.45174,1010729.421,-797646.6209,-32.87366555,21.66529024
Pune,Kothrud,2 BHK,12201000,545,22387.15596,27302,2.685222523,327624,98287.2,229336.8,1.879655766,2440200,9760800,84706.49016,1016477.882,-787141.0819,-32.25723637,21.66529024
Pune,Warje,2 BHK,12265000,549,22340.61931,26911,2.632955565,322932,96879.6,226052.4,1.843068895,2453000,9812000,85150.81566,1021809.788,-795757.3879,-32.44017073,21.66529024
Pune,Warje,1 BHK,12300000,1362,9030.837004,23155,2.25902439,277860,83358,194502,1.581317073,2460000,9840000,85393.80616,1024725.674,-830223.674,-33.74892984,21.66529024
Pune,Baner,1 BHK,12343000,1161,10631.35228,27569,2.680288423,330828,99248.4,231579.6,1.876201896,2468600,9874400,85692.33736,1028308.048,-796728.4483,-32.27450572,21.66529024
Pune,Koregaon Park,1 BHK,12431000,1221,10180.99918,24610,2.375673719,295320,88596,206724,1.662971603,2486200,9944800,86303.28491,1035639.419,-828915.4189,-33.34065719,21.66529024
Pune,Wakad,2 BHK,12436000,564,22049.64539,24101,2.325603088,289212,86763.6,202448.4,1.627922161,2487200,9948800,86337.99784,1036055.974,-833607.5741,-33.51590439,21.66529024
Pune,Pimpri,3 BHK,12756000,1412,9033.994334,30026,2.824647225,360312,108093.6,252218.4,1.977253057,2551200,10204800,88559.62532,1062715.504,-810497.1038,-31.76924991,21.66529024
Pune,Hinjewadi,1 BHK,12796000,1259,10163.62192,25120,2.355736168,301440,90432,211008,1.649015317,2559200,10236800,88837.32875,1066047.945,-855039.945,-33.41043862,21.66529024
Pune,Nigdi,3 BHK,12825000,1428,8981.092437,31543,2.951391813,378516,113554.8,264961.2,2.065974269,2565000,10260000,89038.66374,1068463.965,-803502.7649,-31.32564386,21.66529024
Pune,Koregaon Park,2 BHK,13001000,583,22300.17153,25269,2.332343666,303228,90968.4,212259.6,1.632640566,2600200,10400800,90260.55886,1083126.706,-870867.1063,-33.49231237,21.66529024
Pune,Viman Nagar,1 BHK,13102000,1212,10810.23102,26201,2.399725233,314412,94323.6,220088.4,1.679807663,2620400,10481600,90961.76003,1091541.12,-871452.7203,-33.25647689,21.66529024
Pune,Hadapsar,3 BHK,13162000,1420,9269.014085,27321,2.49089804,327852,98355.6,229496.4,1.743628628,2632400,10529600,91378.31518,1096539.782,-867043.3822,-32.93737206,21.66529024
Pune,Kothrud,1 BHK,13163000,1161,11337.63997,29399,2.680148902,352788,105836.4,246951.6,1.876104232,2632600,10530400,91385.25777,1096623.093,-849671.4932,-32.27499404,21.66529024
Pune,Koregaon Park,3 BHK,13265000,1391,9536.304817,26717,2.416916698,320604,96181.2,224422.8,1.691841689,2653000,10612000,92093.40152,1105120.818,-880698.0183,-33.19630676,21.66529024
Pune,Dhanori,4 BHK,13418000,1944,6902.263374,32601,2.915576092,391212,117363.6,273848.4,2.040903264,2683600,10734400,93155.61716,1117867.406,-844019.0059,-31.45099888,21.66529024
Pune,Wagholi,4 BHK,13531000,2787,4855.041263,33139,2.938940211,397668,119300.4,278367.6,2.057258148,2706200,10824800,93940.12937,1127281.552,-848913.9524,-31.36922446,21.66529024
Pune,Kharadi,1 BHK,13785000,1204,11449.33555,28396,2.471904244,340752,102225.6,238526.4,1.730332971,2757000,11028000,95703.54618,1148442.554,-909916.1541,-33.00385035,21.66529024
Pune,Wakad,3 BHK,13917000,1486,9365.410498,29835,2.572537185,358020,107406,250614,1.800776029,2783400,11133600,96619.96751,1159439.61,-908825.6101,-32.65163505,21.66529024
Pune,Aundh,3 BHK,13943000,1425,9784.561404,28115,2.419708814,337380,101214,236166,1.69379617,2788600,11154400,96800.47474,1161605.697,-925439.6969,-33.18653435,21.66529024
Pune,Pashan,4 BHK,14003000,2705,5176.709797,30657,2.62717989,367884,110365.2,257518.8,1.839025923,2800600,11202400,97217.02989,1166604.359,-909085.5587,-32.46038559,21.66529024
Pune,Magarpatta,4 BHK,14127000,1999,7067.033517,27652,2.348863878,331824,99547.2,232276.8,1.644204714,2825400,11301600,98077.91054,1176934.927,-944658.1265,-33.43449163,21.66529024
Pune,Aundh,4 BHK,14202000,2811,5052.294557,28212,2.383776933,338544,101563.2,236980.8,1.668643853,2840400,11361600,98598.60448,1183183.254,-946202.4538,-33.31229594,21.66529024
Pune,Hadapsar,4 BHK,14350000,2023,7093.425606,29627,2.477519164,355524,106657.2,248866.8,1.734263415,2870000,11480000,99626.10719,1195513.286,-946646.4863,-32.98419813,21.66529024
Pune,Pashan,4 BHK,14408000,1947,7400.102722,27468,2.287729039,329616,98884.8,230731.2,1.601410328,2881600,11526400,100028.7772,1200345.326,-969614.126,-33.64846356,21.66529024
Pune,Sus,2 BHK,14417000,1364,10569.64809,33799,2.813262121,405588,121676.4,283911.6,1.969283485,2883400,11533600,100091.2604,1201095.125,-917183.5253,-31.80909778,21.66529024
Pune,Pimple Saudagar,4 BHK,14465000,2019,7164.437841,28450,2.360179744,341400,102420,238980,1.652125821,2893000,11572000,100424.5046,1205094.055,-966114.0548,-33.3948861,21.66529024
Pune,Warje,4 BHK,14519000,2743,5293.109734,34241,2.830029616,410892,123267.6,287624.4,1.981020731,2903800,11615200,100799.4042,1209592.85,-921968.4504,-31.75041154,21.66529024
Pune,Koregaon Park,4 BHK,14590000,1931,7555.670637,28598,2.352131597,343176,102952.8,240223.2,1.646492118,2918000,11672000,101292.3278,1215507.934,-975284.7336,-33.42305461,21.66529024
Pune,Kharadi,3 BHK,14676000,1494,9823.293173,29243,2.39108749,350916,105274.8,245641.2,1.673761243,2935200,11740800,101889.3902,1222672.682,-977031.4822,-33.28670899,21.66529024
Pune,Hinjewadi,4 BHK,14742000,2745,5370.491803,28855,2.348799349,346260,103878,242382,1.644159544,2948400,11793600,102347.6009,1228171.21,-985789.2102,-33.43471748,21.66529024
Pune,Pimple Saudagar,3 BHK,14861000,1498,9920.560748,29174,2.35574995,350088,105026.4,245061.6,1.649024965,2972200,11888800,103173.7686,1238085.223,-993023.6228,-33.41039038,21.66529024
Pune,Viman Nagar,2 BHK,14900000,1371,10867.97958,35196,2.834577181,422352,126705.6,295646.4,1.984204027,2980000,11920000,103444.5294,1241334.353,-945687.953,-31.73449507,21.66529024
Pune,Magarpatta,3 BHK,14978000,1496,10012.03209,27058,2.167819469,324696,97408.8,227287.2,1.517473628,2995600,11982400,103986.0511,1247832.613,-1020545.413,-34.06814706,21.66529024
Pune,Dhanori,4 BHK,14994000,2642,5675.246026,32891,2.632332933,394692,118407.6,276284.4,1.842633053,2998800,11995200,104097.1325,1249165.59,-972881.1899,-32.44234994,21.66529024
Pune,Aundh,4 BHK,15078000,1970,7653.807107,29604,2.356068444,355248,106574.4,248673.6,1.649247911,3015600,12062400,104680.3097,1256163.716,-1007490.116,-33.40927565,21.66529024
Pune,Pimple Saudagar,4 BHK,15116000,2831,5339.456023,28662,2.275363853,343944,103183.2,240760.8,1.592754697,3023200,12092800,104944.128,1259329.536,-1018568.736,-33.69174172,21.66529024
Pune,Kharadi,2 BHK,15169000,1343,11294.86225,33859,2.678541763,406308,121892.4,284415.6,1.874979234,3033800,12135200,105312.085,1263745.02,-979329.4202,-32.28061903,21.66529024
Pune,Shivajinagar,3 BHK,15375000,1488,10332.66129,30920,2.413268293,371040,111312,259728,1.689287805,3075000,12300000,106742.2577,1280907.092,-1021179.092,-33.20907618,21.66529024
Pune,Koregaon Park,3 BHK,15400000,639,24100.15649,36538,2.847116883,438456,131536.8,306919.2,1.992981818,3080000,12320000,106915.8224,1282989.868,-976070.6682,-31.69060611,21.66529024
Pune,Hinjewadi,2 BHK,15562000,1344,11578.86905,30186,2.327669965,362232,108669.6,253562.4,1.629368976,3112400,12449600,108040.5213,1296486.255,-1042923.855,-33.50867032,21.66529024
Pune,Nigdi,4 BHK,15571000,1938,8034.571723,31685,2.441847023,380220,114066,266154,1.709292916,3114200,12456800,108103.0045,1297236.054,-1031082.054,-33.10905062,21.66529024
Pune,Sus,4 BHK,15582000,1947,8003.081664,30460,2.345783596,365520,109656,255864,1.642048518,3116400,12465600,108179.373,1298152.476,-1042288.476,-33.44527261,21.66529024
Pune,Bavdhan,2 BHK,15714000,1370,11470.07299,32137,2.454142803,385644,115693.2,269950.8,1.717899962,3142800,12571200,109095.7943,1309149.532,-1039198.732,-33.06601539,21.66529024
Pune,Shivajinagar,4 BHK,15818000,1947,8124.293785,29806,2.261170818,357672,107301.6,250370.4,1.582819573,3163600,12654400,109817.8232,1317813.879,-1067443.479,-33.74141734,21.66529024
Pune,Wakad,2 BHK,16004000,1298,12329.73806,35841,2.687403149,430092,129027.6,301064.4,1.881182204,3200800,12803200,111109.1442,1333309.731,-1032245.331,-32.24960418,21.66529024
Pune,Kothrud,2 BHK,16081000,1341,11991.79717,35641,2.659610721,427692,128307.6,299384.4,1.861727505,3216200,12864800,111643.7233,1339724.68,-1040340.28,-32.34687768,21.66529024
Pune,Shivajinagar,4 BHK,16134000,2859,5643.231899,28644,2.130457419,343728,103118.4,240609.6,1.491320193,3226800,12907200,112011.6804,1344140.165,-1103530.565,-34.19891423,21.66529024
Pune,Sus,4 BHK,16217000,2762,5871.469949,29889,2.211679102,358668,107600.4,251067.6,1.548175372,3243400,12973600,112587.915,1351054.98,-1099987.38,-33.91463834,21.66529024
Pune,Warje,2 BHK,16227000,1401,11582.44111,33742,2.49524866,404904,121471.2,283432.8,1.746674062,3245400,12981600,112657.3409,1351888.09,-1068455.29,-32.92214489,21.66529024
Pune,Baner,2 BHK,16273000,1407,11565.74271,32719,2.412757328,392628,117788.4,274839.6,1.68893013,3254600,13018400,112976.6998,1355720.398,-1080880.798,-33.21086455,21.66529024
Pune,Wakad,3 BHK,16281000,611,26646.48118,35349,2.605417358,424188,127256.4,296931.6,1.82379215,3256200,13024800,113032.2405,1356386.886,-1059455.286,-32.53655445,21.66529024
Pune,Bavdhan,4 BHK,16442000,2686,6121.370067,32247,2.353509305,386964,116089.2,270874.8,1.647456514,3288400,13153600,114149.9968,1369799.962,-1098925.162,-33.41823263,21.66529024
Pune,Pimpri,3 BHK,16538000,656,25210.36585,36764,2.667601887,441168,132350.4,308817.6,1.867321321,3307600,13230400,114816.4851,1377797.821,-1068980.221,-32.3189086,21.66529024
Pune,Magarpatta,4 BHK,16544000,1050,15756.19048,37864,2.746421663,454368,136310.4,318057.6,1.922495164,3308800,13235200,114858.1406,1378297.687,-1060240.087,-32.04303938,21.66529024
Pune,Nigdi,4 BHK,16596000,1045,15881.33971,38507,2.784309472,462084,138625.2,323458.8,1.949016631,3319200,13276800,115219.155,1382629.861,-1059171.061,-31.91043205,21.66529024
Pune,Magarpatta,3 BHK,16658000,628,26525.47771,35570,2.562372434,426840,128052,298788,1.793660704,3331600,13326400,115649.5954,1387795.144,-1089007.144,-32.68721168,21.66529024
Pune,Pashan,4 BHK,16820000,1031,16314.258,36538,2.606753864,438456,131536.8,306919.2,1.824727705,3364000,13456000,116774.2943,1401291.531,-1094372.331,-32.53187668,21.66529024
Pune,Baner,3 BHK,16891000,657,25709.28463,34763,2.46969392,417156,125146.8,292009.2,1.728785744,3378200,13512800,117267.2179,1407206.615,-1115197.415,-33.01158648,21.66529024
Pune,Magarpatta,2 BHK,17131000,1513,11322.538,39741,2.783795459,476892,143067.6,333824.4,1.948656821,3426200,13704800,118933.4385,1427201.262,-1093376.862,-31.9122311,21.66529024
Pune,Bavdhan,2 BHK,17197000,1514,11358.65258,43000,3.000523347,516000,154800,361200,2.100366343,3439400,13757600,119391.6492,1432699.79,-1071499.79,-31.15368349,21.66529024
Pune,Hadapsar,4 BHK,17212000,1062,16207.15631,37537,2.617034627,450444,135133.2,315310.8,1.831924239,3442400,13769600,119495.7879,1433949.455,-1118638.655,-32.49589401,21.66529024
Pune,Wagholi,2 BHK,17241000,1293,13334.10673,36168,2.517348182,434016,130204.8,303811.2,1.762143727,3448200,13792800,119697.1229,1436365.475,-1132554.275,-32.84479657,21.66529024
Pune,Hadapsar,3 BHK,17376000,640,27150,33011,2.279765193,396132,118839.6,277292.4,1.595835635,3475200,13900800,120634.372,1447612.464,-1170320.064,-33.67633702,21.66529024
Pune,Shivajinagar,2 BHK,17439000,1459,11952.70733,41854,2.880027525,502248,150674.4,351573.6,2.016019267,3487800,13951200,121071.7549,1452861.059,-1101287.459,-31.57541887,21.66529024
Pune,Kharadi,3 BHK,17454000,611,28566.28478,37007,2.54431076,444084,133225.2,310858.8,1.781017532,3490800,13963200,121175.8937,1454110.725,-1143251.925,-32.75042754,21.66529024
Pune,Wagholi,2 BHK,17522000,1413,12400.56617,41656,2.85282502,499872,149961.6,349910.4,1.996977514,3504400,14017600,121647.9896,1459775.875,-1109865.475,-31.67062763,21.66529024
Pune,Viman Nagar,3 BHK,17605000,643,27379.47123,37846,2.579676228,454152,136245.6,317906.4,1.80577336,3521000,14084000,122224.2242,1466690.69,-1148784.29,-32.6266484,21.66529024
Pune,Koregaon Park,4 BHK,17777000,1024,17360.35156,40628,2.742509985,487536,146260.8,341275.2,1.919756989,3555400,14221600,123418.349,1481020.187,-1139744.987,-32.05673025,21.66529024
Pune,Sus,4 BHK,18008000,659,27326.2519,45441,3.028054198,545292,163587.6,381704.4,2.119637939,3601600,14406400,125022.0863,1500265.035,-1118560.635,-31.05732551,21.66529024
Pune,Kothrud,3 BHK,18111000,623,29070.626,34048,2.255954945,408576,122572.8,286003.2,1.579168461,3622200,14488800,125737.1726,1508846.072,-1222842.872,-33.7596729,21.66529024
Pune,Pimple Saudagar,4 BHK,18138000,985,18414.2132,41113,2.720013232,493356,148006.8,345349.2,1.904009262,3627600,14510400,125924.6225,1511095.469,-1165746.269,-32.13546889,21.66529024
Pune,Dhanori,2 BHK,18155000,1515,11983.49835,38953,2.574695676,467436,140230.8,327205.2,1.802286973,3631000,14524000,126042.6464,1512511.757,-1185306.557,-32.64408034,21.66529024
Pune,Aundh,4 BHK,18251000,1021,17875.61214,34228,2.250484905,410736,123220.8,287515.2,1.575339433,3650200,14600800,126709.1347,1520509.616,-1232994.416,-33.77881803,21.66529024
Pune,Nigdi,3 BHK,18464000,657,28103.50076,38202,2.48279896,458424,137527.2,320896.8,1.737959272,3692800,14771200,128187.9054,1538254.865,-1217358.065,-32.96571884,21.66529024
Pune,Hinjewadi,4 BHK,18596000,650,28609.23077,45001,2.90391482,540012,162003.6,378008.4,2.032740374,3719200,14876800,129104.3268,1549251.921,-1171243.521,-31.49181333,21.66529024
Pune,Warje,2 BHK,18672000,1426,13093.96914,36370,2.337403599,436440,130932,305508,1.636182519,3734400,14937600,129631.9633,1555583.56,-1250075.56,-33.47460261,21.66529024
Pune,Pimpri,4 BHK,18776000,1063,17663.21731,34453,2.201938645,413436,124030.8,289405.2,1.541357052,3755200,15020800,130353.9922,1564247.907,-1274842.707,-33.94872994,21.66529024
Pune,Dhanori,3 BHK,19014000,563,33772.64654,40312,2.544146418,483744,145123.2,338620.8,1.780902493,3802800,15211200,132006.3277,1584075.932,-1245455.132,-32.75100274,21.66529024
Pune,Aundh,2 BHK,19088000,1511,12632.69358,37222,2.340025147,446664,133999.2,312664.8,1.638017603,3817600,15270400,132520.079,1590240.948,-1277576.148,-33.46542719,21.66529024
Pune,Shivajinagar,4 BHK,19272000,1052,18319.39163,39815,2.479140722,477780,143334,334446,1.735398506,3854400,15417600,133797.5148,1605570.178,-1271124.178,-32.97852267,21.66529024
Pune,Kothrud,3 BHK,19274000,538,35825.27881,43071,2.681602158,516852,155055.6,361796.4,1.877121511,3854800,15419200,133811.4,1605736.8,-1243940.4,-32.26990765,21.66529024
Pune,Sus,2 BHK,19280000,1468,13133.51499,39478,2.457136929,473736,142120.8,331615.2,1.719995851,3856000,15424000,133853.0555,1606236.666,-1274621.466,-33.05553595,21.66529024
Pune,Kothrud,4 BHK,19294000,618,31220.06472,42187,2.623841609,506244,151873.2,354370.8,1.836689126,3858800,15435200,133950.2517,1607403.021,-1253032.221,-32.47206957,21.66529024
Pune,Kothrud,1 BHK,19354000,1338,14464.87294,41530,2.574971582,498360,149508,348852,1.802480107,3870800,15483200,134366.8069,1612401.682,-1263549.682,-32.64311466,21.66529024
Pune,Hinjewadi,3 BHK,19360000,563,34387.21137,39956,2.47661157,479472,143841.6,335630.4,1.733628099,3872000,15488000,134408.4624,1612901.549,-1277271.149,-32.98737471,21.66529024
Pune,Kharadi,4 BHK,19490000,995,19587.9397,34700,2.136480246,416400,124920,291480,1.495536172,3898000,15592000,135310.9985,1623731.983,-1332251.983,-34.17783434,21.66529024
Pune,Pashan,2 BHK,19593000,1447,13540.42847,42405,2.597152044,508860,152658,356202,1.818006431,3918600,15674400,136026.0849,1632313.019,-1276111.019,-32.56548305,21.66529024
Pune,Bavdhan,1 BHK,19639000,1383,14200.28923,45898,2.804501248,550776,165232.8,385543.2,1.963150873,3927800,15711200,136345.4438,1636145.326,-1250602.126,-31.83976084,21.66529024
Pune,Koregaon Park,3 BHK,19688000,1394,14123.38594,47835,2.915583096,574020,172206,401814,2.040908167,3937600,15750400,136685.6305,1640227.567,-1238413.567,-31.45097436,21.66529024
Pune,Sus,3 BHK,19698000,542,36343.17343,41243,2.512519037,494916,148474.8,346441.2,1.758763326,3939600,15758400,136755.0564,1641060.677,-1294619.477,-32.86169857,21.66529024
Pune,Shivajinagar,3 BHK,19946000,569,35054.48155,44071,2.651418831,528852,158655.6,370196.4,1.855993182,3989200,15956800,138476.8177,1661721.812,-1291525.412,-32.37554929,21.66529024
Pune,Hinjewadi,1 BHK,19954000,1327,15036.9254,41125,2.473188333,493500,148050,345450,1.731231833,3990800,15963200,138532.3584,1662388.301,-1316938.301,-32.99935604,21.66529024
Pune,Wagholi,1 BHK,20082000,1383,14520.60738,40172,2.40047804,482064,144619.2,337444.8,1.680334628,4016400,16065600,139421.0094,1673052.113,-1335607.313,-33.25384206,21.66529024
Pune,Aundh,3 BHK,20088000,1367,14694.95245,45792,2.735483871,549504,164851.2,384652.8,1.91483871,4017600,16070400,139462.6649,1673551.979,-1288899.179,-32.08132165,21.66529024
Pune,Pashan,4 BHK,20153000,655,30767.93893,39343,2.342658661,472116,141634.8,330481.2,1.639861063,4030600,16122400,139913.933,1678967.196,-1348485.996,-33.45620989,21.66529024
Pune,Baner,1 BHK,20383000,1386,14706.34921,38010,2.237747142,456120,136836,319284,1.566423,4076600,16306400,141510.7277,1698128.733,-1378844.733,-33.8234002,21.66529024
Pune,Pimple Saudagar,2 BHK,20384000,1453,14028.90571,41393,2.436793564,496716,149014.8,347701.2,1.705755495,4076800,16307200,141517.6703,1698212.044,-1350510.844,-33.12673773,21.66529024
Pune,Baner,4 BHK,20388000,603,33810.94527,42687,2.512477928,512244,153673.2,358570.8,1.75873455,4077600,16310400,141545.4407,1698545.288,-1339974.488,-32.86184245,21.66529024
Pune,Kharadi,1 BHK,20499000,1338,15320.6278,40614,2.377520855,487368,146210.4,341157.6,1.664264598,4099800,16399200,142316.0677,1707792.812,-1366635.212,-33.33419221,21.66529024
Pune,Viman Nagar,4 BHK,20534000,652,31493.86503,44367,2.592792442,532404,159721.2,372682.8,1.814954709,4106800,16427200,142559.0582,1710708.698,-1338025.898,-32.58074166,21.66529024
Pune,Warje,3 BHK,20543000,562,36553.38078,41477,2.422839897,497724,149317.2,348406.8,1.695987928,4108600,16434400,142621.5415,1711458.498,-1363051.698,-33.17557556,21.66529024
Pune,Bavdhan,4 BHK,20684000,648,31919.75309,43409,2.518410365,520908,156272.4,364635.6,1.762887256,4136800,16547200,143600.4461,1723205.353,-1358569.753,-32.84107892,21.66529024
Pune,Pashan,3 BHK,20685000,575,35973.91304,40397,2.343553299,484764,145429.2,339334.8,1.64048731,4137000,16548000,143607.3887,1723288.664,-1383953.864,-33.45307865,21.66529024
Pune,Magarpatta,4 BHK,20714000,605,34238.01653,46160,2.674133436,553920,166176,387744,1.871893405,4142800,16571200,143808.7236,1725704.684,-1337960.684,-32.29604817,21.66529024
Pune,Pimple Saudagar,3 BHK,20748000,548,37861.31387,37322,2.15858878,447864,134359.2,313504.8,1.511012146,4149600,16598400,144044.7716,1728537.259,-1415032.459,-34.10045447,21.66529024
Pune,Warje,1 BHK,20910000,1408,14850.85227,41559,2.385021521,498708,149612.4,349095.6,1.669515065,4182000,16728000,145169.4705,1742033.646,-1392938.046,-33.30793988,21.66529024
Pune,Wagholi,3 BHK,21031000,569,36961.33568,37352,2.131253863,448224,134467.2,313756.8,1.491877704,4206200,16824800,146009.5234,1752114.28,-1438357.48,-34.19612668,21.66529024
Pune,Bavdhan,3 BHK,21053000,540,38987.03704,39664,2.260808436,475968,142790.4,333177.6,1.582565905,4210600,16842400,146162.2603,1753947.123,-1420769.523,-33.74268568,21.66529024
Pune,Sus,4 BHK,21223000,650,32650.76923,46013,2.601686849,552156,165646.8,386509.2,1.821180794,4244600,16978400,147342.4999,1768109.998,-1381600.798,-32.54961123,21.66529024
Pune,Nigdi,4 BHK,21248000,652,32588.95706,44176,2.494879518,530112,159033.6,371078.4,1.746415663,4249600,16998400,147516.0645,1770192.774,-1399114.374,-32.92343689,21.66529024
Pune,Pimpri,3 BHK,21263000,1332,15963.21321,46206,2.607684711,554472,166341.6,388130.4,1.825379297,4252600,17010400,147620.2033,1771442.439,-1383312.039,-32.52861871,21.66529024
Pune,Magarpatta,2 BHK,21429000,2699,7939.607262,45692,2.558700826,548304,164491.2,383812.8,1.791090578,4285800,17143200,148772.6725,1785272.071,-1401459.271,-32.70006231,21.66529024
Pune,Viman Nagar,1 BHK,21440000,1359,15776.30611,44677,2.500578358,536124,160837.2,375286.8,1.750404851,4288000,17152000,148849.041,1786188.492,-1410901.692,-32.90349095,21.66529024
Pune,Wagholi,4 BHK,21590000,629,34324.32432,45166,2.510384437,541992,162597.6,379394.4,1.757269106,4318000,17272000,149890.4289,1798685.146,-1419290.746,-32.86916967,21.66529024
Pune,Sus,1 BHK,21692000,1373,15798.98034,38835,2.148349622,466020,139806,326214,1.503844735,4338400,17353600,150598.5726,1807182.872,-1480968.872,-34.13629152,21.66529024
Pune,Warje,4 BHK,21749000,626,34742.8115,40100,2.212515518,481200,144360,336840,1.548760863,4349800,17399200,150994.3,1811931.6,-1475091.6,-33.91171089,21.66529024
Pune,Wakad,3 BHK,21792000,1412,15433.42776,41887,2.306552863,502644,150793.2,351850.8,1.614587004,4358400,17433600,151292.8312,1815513.975,-1463663.175,-33.58258018,21.66529024
Pune,Dhanori,4 BHK,21808000,627,34781.4992,41811,2.30067865,501732,150519.6,351212.4,1.610475055,4361600,17446400,151403.9126,1816846.951,-1465634.551,-33.60313993,21.66529024
Pune,Wagholi,2 BHK,21825000,2652,8229.638009,51001,2.804178694,612012,183603.6,428408.4,1.962925086,4365000,17460000,151521.9365,1818263.239,-1389854.839,-31.84088977,21.66529024
Pune,Pashan,2 BHK,21835000,2733,7989.38895,50170,2.757224639,602040,180612,421428,1.930057248,4367000,17468000,151591.3624,1819096.349,-1397668.349,-32.00522896,21.66529024
Pune,Wakad,1 BHK,22147000,1361,16272.59368,41999,2.275649072,503988,151196.4,352791.6,1.59295435,4429400,17717600,153757.4492,1845089.39,-1492297.79,-33.69074345,21.66529024
Pune,Nigdi,3 BHK,22190000,1342,16535.02235,45616,2.466840919,547392,164217.6,383174.4,1.726788644,4438000,17752000,154055.9804,1848671.765,-1465497.365,-33.02157198,21.66529024
Pune,Hadapsar,3 BHK,22234000,1369,16241.05186,44375,2.39498066,532500,159750,372750,1.676486462,4446800,17787200,154361.4542,1852337.45,-1479587.45,-33.27308289,21.66529024
Pune,Dhanori,4 BHK,22474000,607,37024.7117,44358,2.36849693,532296,159688.8,372607.2,1.657947851,4494800,17979200,156027.6748,1872332.097,-1499724.897,-33.36577595,21.66529024
Pune,Wakad,3 BHK,22684000,1961,11567.56757,54905,2.904514195,658860,197658,461202,2.033159937,4536800,18147200,157485.6178,1889827.414,-1428625.414,-31.48971552,21.66529024
Pune,Baner,3 BHK,22759000,1348,16883.53116,41256,2.175280109,495072,148521.6,346550.4,1.522696076,4551800,18207200,158006.3117,1896075.741,-1549525.341,-34.04203482,21.66529024
Pune,Hinjewadi,3 BHK,22852000,2081,10981.25901,53867,2.828653947,646404,193921.2,452482.8,1.980057763,4570400,18281600,158651.9722,1903823.667,-1451340.867,-31.75522639,21.66529024
Pune,Shivajinagar,2 BHK,22912000,2770,8271.480144,51124,2.677583799,613488,184046.4,429441.6,1.874308659,4582400,18329600,159068.5274,1908822.329,-1479380.729,-32.28397191,21.66529024
Pune,Magarpatta,3 BHK,22953000,1408,16301.84659,46699,2.441458633,560388,168116.4,392271.6,1.709021043,4590600,18362400,159353.1734,1912238.081,-1519966.481,-33.11040999,21.66529024
Pune,Pimple Saudagar,2 BHK,23199000,2767,8384.170582,49132,2.541419889,589584,176875.2,412708.8,1.778993922,4639800,18559200,161061.0495,1932732.594,-1520023.794,-32.76054559,21.66529024
