title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
"3 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,3,28503920,1555.7,8016.3,102760
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,17451020,864.6,6724.64,80524
"2 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,2,2354863,918.6,8851.77,10711
"4 BHK Apartment in prabhag 36, Mumbai",Mumbai,prabhag 36,4,16587227,1665.3,20182.2,68948
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,12829270,1368.4,7147.63,45286
"3 BHK Apartment in kaspate wasti, Mumbai",Mumbai,kaspate wasti,3,18440187,1741.6,7172.13,76616
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,13601609,1384.8,7360.74,60428
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,8901539,830.5,17567.57,32212
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,12178480,1591.7,7172.13,45449
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,11034710,683.2,8186.48,46580
"3 BHK Apartment in malwadi, Bangalore",Bangalore,malwadi,3,22010589,1432.3,7294.62,88278
"3 BHK Apartment in saint tukaram nagar, Mumbai",Mumbai,saint tukaram nagar,3,13379740,1382.3,3422.85,59181
"3 BHK Apartment in tarawade vasti, Bangalore",Bangalore,tarawade vasti,3,9142272,1163.9,7130.8,39780
"2 BHK Apartment in bellagio, Bangalore",Bangalore,bellagio,2,9635367,1069.8,2555.83,36662
"4 BHK Apartment in powai, Mumbai",Mumbai,powai,4,6077802,1536.2,16379.31,24252
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,4084082,1233.8,7265.79,14780
"4 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,4,10515609,1073.4,11931.82,40919
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,12696666,1345.1,7593.73,58926
"2 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,2,17398722,1414.3,6609.97,58060
"3 BHK Apartment in k. k. market, Bangalore",Bangalore,k. k. market,3,5645282,691.1,19434.19,19262
"3 BHK Apartment in munjaba vasti, Bangalore",Bangalore,munjaba vasti,3,14451010,827,8363.86,52169
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,14949377,1506.3,3031.31,64797
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,6558999,723.6,9561.45,30095
"4 BHK Apartment in nilanjali society, Mumbai",Mumbai,nilanjali society,4,29838191,1502.7,19691.66,113655
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,2513731,797.5,19634.15,9242
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,4887455,1690.1,3031.31,17360
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,10771469,1473.1,2916.83,40549
"3 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,3,11550025,1366.7,7237.72,46161
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,6814162,891.2,6724.64,24688
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,3186796,1251.3,7282.88,15016
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,1733161,873.5,14122.53,7525
"3 BHK Apartment in khese park, Bangalore",Bangalore,khese park,3,3040653,834,7938.35,12125
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,11262160,1526.6,7172.13,51745
"3 BHK Apartment in bankar vasti, Bangalore",Bangalore,bankar vasti,3,3933727,1336.2,6946.53,17786
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,12102165,1442.8,3014.66,55061
"2 BHK Apartment in prabhag 36, Mumbai",Mumbai,prabhag 36,2,11922756,1209.4,14780.41,47202
"4 BHK Apartment in kishkinda nagar, Mumbai",Mumbai,kishkinda nagar,4,21284719,1496.6,17379.12,76650
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,17550690,1266,3452.42,71864
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,7892960,1051.9,6720,35395
"5 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,5,16364502,1565.9,19327.73,56064
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,8266700,771.3,7419.74,31822
"3 BHK Apartment in yashwant nagar, Mumbai",Mumbai,yashwant nagar,3,13225634,1313.8,2523.43,54328
"4 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,4,12384629,1309.4,6596.53,47907
"3 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,3,15153717,1084,7282.88,55714
"2 BHK Apartment in midc, Mumbai",Mumbai,midc,2,37524923,1379.4,3625.28,134809
"3 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,3,17179945,1499.4,7237.72,62221
"3 BHK Apartment in kemse vasti, Bangalore",Bangalore,kemse vasti,3,5736616,795.4,7886.56,23286
"3 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,3,5052853,1176.7,2792.79,17878
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,9896894,802.9,6719.37,39401
"4 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,4,7545957,1471.2,7253.46,27330
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,8831362,1229.9,3505.54,34280
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,6333210,1296.7,7417.15,25568
"5 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,5,23500494,1551.4,19327.73,76586
"3 BHK Apartment in meeta nagar, Mumbai",Mumbai,meeta nagar,3,10308527,928.1,9235.36,45225
"4 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,4,14059655,1472.6,8374.04,51367
"4 BHK Apartment in ashok nagar, Bangalore",Bangalore,ashok nagar,4,12669164,1324.2,7312.36,56612
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,7964174,857.3,6724.64,31914
"4 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,4,17736027,1334.2,7402.51,65955
"2 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,2,9481342,1084.7,1717.93,41278
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,8164266,842.5,14084.51,36651
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,8426346,698.9,8668.35,27294
"2 BHK Apartment in minakshi puram, Mumbai",Mumbai,minakshi puram,2,19085597,1583.4,3015.32,76323
"4 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,4,13321280,1012.4,8982.93,50739
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,11821963,626,7376.61,51439
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,9934931,1284.4,8982.93,35598
"2 BHK Apartment in moshi gaon, Bangalore",Bangalore,moshi gaon,2,21948924,1423.9,3489.3,74716
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,10019650,891.1,7991.01,36347
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,23846918,794,9423.51,87378
"3 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,3,9195136,836.1,8173.97,33601
"4 BHK Apartment in shankar kalat nagar, Mumbai",Mumbai,shankar kalat nagar,4,14831157,1375.7,19621.58,53862
"3 BHK Apartment in kuthwad colony, Mumbai",Mumbai,kuthwad colony,3,10077786,869.6,7548.97,33288
"4 BHK Apartment in mayur colony, Mumbai",Mumbai,mayur colony,4,19187121,1358.6,13652.61,67258
"4 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,4,29325226,1342.2,8982.93,122436
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,7973845,1530.4,3647.1,33280
"2 BHK Apartment in pandhari nagar, Bangalore",Bangalore,pandhari nagar,2,5857699,690.5,7456.65,21619
"2 BHK Apartment in datta nager, Mumbai",Mumbai,datta nager,2,14362817,1325.5,2523.43,58689
"3 BHK Apartment in alkapuri society, Mumbai",Mumbai,alkapuri society,3,34283361,1351.7,7811.45,137272
"2 BHK Apartment in moshi gaon, Bangalore",Bangalore,moshi gaon,2,19461095,1307.7,3489.3,78233
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,7198184,832.6,9466.02,27236
"4 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,4,11516328,1150.5,16379.31,45971
"4 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,4,24258034,1421.9,7238.23,112202
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,4978909,1521.9,13261.65,19397
"3 BHK Apartment in chintamani nagar, Bangalore",Bangalore,chintamani nagar,3,9804231,1441.5,7186.44,41624
"3 BHK Apartment in laxmi nagar, Bangalore",Bangalore,laxmi nagar,3,6474043,788.7,8394.74,26739
"4 BHK Apartment in shankar kalat nagar, Mumbai",Mumbai,shankar kalat nagar,4,14083975,1334.4,19621.58,53061
"4 BHK Apartment in alkapuri society, Mumbai",Mumbai,alkapuri society,4,12669679,1417.6,16738.51,52856
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,19478428,1474.1,3031.31,81863
"4 BHK Apartment in ashok nagar, Mumbai",Mumbai,ashok nagar,4,20024762,1683.2,7312.36,66440
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,24845205,803.1,9466.02,84161
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,6803348,772.8,7683.27,22351
"2 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,2,17973079,884.9,8675.95,59335
"2 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,2,3951701,1299.6,3634.31,14842
"3 BHK Apartment in laxmi nagar, Bangalore",Bangalore,laxmi nagar,3,6177430,724,8416.04,23777
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,12322272,1236.6,13652.61,51286
"4 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,4,12968098,1419.9,7159.09,52792
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,11009502,917.7,7904.64,50125
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,13451951,1027.9,7000.85,45448
"2 BHK Apartment in kotwal wadi, Bangalore",Bangalore,kotwal wadi,2,28172236,1350.9,2932.8,102207
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,14117820,1361.9,13261.65,56745
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,14779008,1274.1,2363.93,53758
"2 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,2,7472364,732.7,9361.79,31479
"3 BHK Apartment in gujrat colony, Bangalore",Bangalore,gujrat colony,3,14910804,827.8,18819.19,68719
"3 BHK Apartment in borhade wadi, Bangalore",Bangalore,borhade wadi,3,7862475,766,9460.46,32464
"4 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,4,12953466,1453.7,14151.62,48455
"4 BHK Apartment in shankar kalat nagar, Mumbai",Mumbai,shankar kalat nagar,4,14908809,1596.9,19621.58,58950
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,3036411,815.5,9466.02,12548
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,9552300,878.3,8638.76,40791
"3 BHK Apartment in bhumkar nagar, Mumbai",Mumbai,bhumkar nagar,3,13558231,1301.2,7077.44,55938
"2 BHK Apartment in urit nagar, Bangalore",Bangalore,urit nagar,2,13491567,1196.1,7642.79,45909
"3 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,3,16694690,1590.6,7257.5,60294
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,10441750,1286.9,7000.85,40872
"4 BHK Apartment in prabhag 36, Bangalore",Bangalore,prabhag 36,4,26387151,1526.7,20182.2,128173
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,2540833,890.7,8638.76,12175
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,3029917,862.3,7643.22,13086
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,4850041,1296.8,7481.48,20593
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,17343994,1328.4,7077.26,61348
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,3271750,804.5,7375.49,13669
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,17339305,1556.6,7811.45,64714
"2 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,2,3699454,1339.9,2497.29,12601
"2 BHK Apartment in minakshi puram, Mumbai",Mumbai,minakshi puram,2,15421712,1244.7,3015.32,68532
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,13849714,761.3,9560.72,66146
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,9760596,1158.3,7134.18,34842
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,11397914,824.3,9561.45,46319
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,14623393,857.9,8393.48,60251
"4 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,4,4895675,1179.9,13227.89,19158
"2 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,2,11541636,1436,2532.67,40090
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,21196997,1437.6,2499.32,69731
"3 BHK Apartment in kalubai nagar, Bangalore",Bangalore,kalubai nagar,3,6207564,777.4,8314.14,30757
"3 BHK Apartment in sant nagar, Bangalore",Bangalore,sant nagar,3,9738035,1014.9,8849.56,37049
"4 BHK Apartment in alkapuri society, Mumbai",Mumbai,alkapuri society,4,37571257,1461.3,16738.51,134144
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,11888406,1615.8,2917.51,47887
"4 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,4,11997439,1095.3,8982.93,43958
"3 BHK Apartment in bankar vasti, Bangalore",Bangalore,bankar vasti,3,2069816,835.5,6762.85,8788
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,5831595,803.8,7375.49,23687
"4 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,4,12227605,1648.8,2758.34,55338
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,15935921,1071.4,9363.21,63526
"3 BHK Apartment in rakshak nagar, Bangalore",Bangalore,rakshak nagar,3,4765647,1274.3,7253.46,19330
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,19463509,1496.9,6818.18,71670
"2 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,2,3548701,1083.6,2660.39,15160
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,7564320,716.9,9560.72,30705
"4 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,4,5834421,1534.1,7238.23,22689
"3 BHK Apartment in laxmi nagar, Bangalore",Bangalore,laxmi nagar,3,2306005,802.8,7334.65,8892
"5 BHK Apartment in jambhulkar mala, Bangalore",Bangalore,jambhulkar mala,5,13714420,1586.6,17519.27,61903
"4 BHK Apartment in lalit estate, Mumbai",Mumbai,lalit estate,4,16938270,1367,17238.96,67494
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,9186778,812.6,8632.95,32025
"2 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,2,10566868,1247.8,2720.72,39882
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,7126740,875.8,7554.12,29558
"4 BHK Apartment in eon free zone, Bangalore",Bangalore,eon free zone,4,13303577,1541.8,15881.07,45263
"2 BHK Apartment in bellagio, Mumbai",Mumbai,bellagio,2,12877592,1149.8,2555.83,57854
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,14517430,1243.2,2489.09,53662
"4 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,4,15106945,1434.8,7159.09,55227
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,20629375,1408.6,7360.74,86322
"4 BHK Apartment in laxmi park colony, Mumbai",Mumbai,laxmi park colony,4,15252257,1161.4,15648.15,70575
"4 BHK Apartment in ganga nagar, Mumbai",Mumbai,ganga nagar,4,19231792,1409.4,8111.79,74951
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,6184020,756.8,6724.64,21828
"4 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,4,3593679,1064,11931.82,13027
"4 BHK Apartment in industrial area, Bangalore",Bangalore,industrial area,4,24520427,1177.9,13476.7,94088
"2 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,2,10352256,1300.4,2720.72,40690
"2 BHK Apartment in midc, Bangalore",Bangalore,midc,2,14749262,1381.5,3625.28,53498
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,10271689,1285.9,7489.71,37946
"4 BHK Apartment in chovisawadi, Bangalore",Bangalore,chovisawadi,4,10220068,1423.5,2741.66,42952
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,5483173,755,7643.22,23985
"2 BHK Apartment in kotwal wadi, Mumbai",Mumbai,kotwal wadi,2,16291672,1417.7,2612.8,54804
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,18229173,792,7991.01,72191
"2 BHK Apartment in kotwal wadi, Mumbai",Mumbai,kotwal wadi,2,6809300,1369.5,2932.8,23060
"3 BHK Apartment in sharad nagar, Mumbai",Mumbai,sharad nagar,3,5302821,1224.8,7419.62,17589
"3 BHK Apartment in jijai nagar, Mumbai",Mumbai,jijai nagar,3,10065209,771.5,17857.14,40166
"3 BHK Apartment in malwadi, Bangalore",Bangalore,malwadi,3,3681718,1017.6,7294.62,14087
"2 BHK Apartment in minakshi puram, Mumbai",Mumbai,minakshi puram,2,16110406,1517.8,3015.32,62937
"3 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,3,24280711,1830.2,7323.57,88141
"3 BHK Apartment in rakshak nagar, Bangalore",Bangalore,rakshak nagar,3,5078272,716,8558.49,21517
"3 BHK Apartment in mohanwadi, Bangalore",Bangalore,mohanwadi,3,10136165,1366.5,7060.78,38259
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,17138033,1128.3,3505.54,66115
"2 BHK Apartment in shani nagar, Bangalore",Bangalore,shani nagar,2,11202516,1241.4,7792.33,43143
"4 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,4,11987479,1392.1,7323.57,48117
"2 BHK Apartment in mukai nagar, Mumbai",Mumbai,mukai nagar,2,15650343,1305.4,8374.04,54864
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,14256891,1283.1,7461.54,49160
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,20443456,1300.7,6818.18,77662
"3 BHK Apartment in kuthwad colony, Bangalore",Bangalore,kuthwad colony,3,6940616,714.9,7548.97,28720
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,16879875,1380.7,7147.63,63043
"3 BHK Apartment in bellagio, Bangalore",Bangalore,bellagio,3,2693833,751.6,7545.1,10141
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,20694845,915,8632.95,83775
"3 BHK Apartment in sasane nagar, Mumbai",Mumbai,sasane nagar,3,15040488,732.1,7402.31,68277
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,6744727,903.5,8656.82,26911
"3 BHK Apartment in yashwant nagar, Bangalore",Bangalore,yashwant nagar,3,13197086,1423.2,2523.43,55819
"3 BHK Apartment in kumar samrudhi society, Bangalore",Bangalore,kumar samrudhi society,3,3758553,1328,6689.38,14385
"2 BHK Apartment in malad west, Mumbai",Mumbai,malad west,2,13019585,1148.4,2720.72,52567
"3 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,3,19337930,1623.2,7323.57,84642
"2 BHK Apartment in jadhav nagar, Bangalore",Bangalore,jadhav nagar,2,26104838,1436,3111.11,87814
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,19625689,1473.4,20672.74,78597
"4 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,4,13532243,1417.5,2758.34,55699
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,5755116,782.8,8258.81,23014
"4 BHK Apartment in nilanjali society, Bangalore",Bangalore,nilanjali society,4,13059732,1468.9,20953.05,57288
"2 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,2,14747375,1322.6,2660.39,57962
"3 BHK Apartment in hingne budrukh, Bangalore",Bangalore,hingne budrukh,3,5667765,738.9,19557.2,21895
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,9259342,1079.5,7593.73,39001
"2 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,2,11172929,1524.8,2761.01,52976
"3 BHK Apartment in siddartha nagar, Bangalore",Bangalore,siddartha nagar,3,6017498,916.5,7817.84,23418
"3 BHK Apartment in kuthwad colony, Mumbai",Mumbai,kuthwad colony,3,7813496,839.8,7548.97,32244
"3 BHK Apartment in shankar kalat nagar, Bangalore",Bangalore,shankar kalat nagar,3,10350887,1262.1,7169.98,36462
"2 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,2,11665225,1254.4,2661.55,50045
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,10865769,791.6,9521.2,37971
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,6125735,796.7,8656.82,24806
"4 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,4,9971229,1368.4,7307.01,43067
"4 BHK Apartment in kishkinda nagar, Mumbai",Mumbai,kishkinda nagar,4,18103840,1382.9,17379.12,66135
"2 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,2,7871296,1064.8,7495.23,36261
"3 BHK Apartment in chovisawadi, Bangalore",Bangalore,chovisawadi,3,2511096,881.1,6098.66,10666
"4 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,4,12404150,1319.1,2758.34,51212
"2 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,2,2438379,686.6,7779.35,11679
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,10692959,1357.3,13137.11,43409
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,10604538,1328.5,2231.09,43941
"4 BHK Apartment in nandanwan society, Mumbai",Mumbai,nandanwan society,4,6911309,1716.8,17614.04,28084
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,13725549,722.4,8173.97,56391
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,7323074,810,9560.72,35400
"3 BHK Apartment in kharalwadi, Mumbai",Mumbai,kharalwadi,3,20303127,1135.9,9847.88,95799
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,21955613,1002.7,8849.56,84314
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,4566911,1562.9,7172.13,20655
"3 BHK Apartment in jijai nagar, Mumbai",Mumbai,jijai nagar,3,3314701,735.3,17857.14,11114
"2 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,2,20181440,1144,2532.67,68563
"3 BHK Apartment in mhada colony, Mumbai",Mumbai,mhada colony,3,10401582,882.6,14712.39,41331
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,6044782,906.2,9027.99,26125
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,10133358,908.9,8849.56,40017
"4 BHK Apartment in prabhag 36, Bangalore",Bangalore,prabhag 36,4,8896356,1060.2,20182.2,33774
"2 BHK Apartment in urit nagar, Mumbai",Mumbai,urit nagar,2,12799623,983.8,7642.79,45360
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,16815346,1255,7000.85,57616
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,34483824,1107.3,7495.23,109833
"3 BHK Apartment in tulaja bhawani nagar, Bangalore",Bangalore,tulaja bhawani nagar,3,13213720,1552.1,8374.04,49864
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,2933608,1153.6,2363.93,11874
"2 BHK Apartment in mukai nagar, Bangalore",Bangalore,mukai nagar,2,22876281,1629.1,8374.04,92825
"2 BHK Apartment in hills & dales, Mumbai",Mumbai,hills & dales,2,9368712,920.2,7656.01,37666
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,11288893,1263.4,7625.86,43014
"3 BHK Apartment in chovisawadi, Mumbai",Mumbai,chovisawadi,3,2606459,820,6098.66,10619
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,3139247,794.6,7515.46,11419
"2 BHK Apartment in palace orchard, Mumbai",Mumbai,palace orchard,2,13958145,1195.1,7419.15,51933
"3 BHK Apartment in kharalwadi, Mumbai",Mumbai,kharalwadi,3,24219784,1192.3,7890.01,96133
"2 BHK Apartment in kuthwad colony, Mumbai",Mumbai,kuthwad colony,2,11744816,784.1,7819.08,39827
"3 BHK Apartment in midc, Mumbai",Mumbai,midc,3,17461707,762.6,8944.72,81224
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,10770654,741.5,9416.87,45690
"4 BHK Apartment in lalit estate, Mumbai",Mumbai,lalit estate,4,17052889,1607.9,17238.96,63552
"3 BHK Apartment in yashwant nagar, Bangalore",Bangalore,yashwant nagar,3,9679208,1345.4,2523.43,35278
"3 BHK Apartment in gujrat colony, Mumbai",Mumbai,gujrat colony,3,7802689,811.4,18819.19,34260
"2 BHK Apartment in bellagio, Mumbai",Mumbai,bellagio,2,13752360,1203.5,2555.83,50802
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,26260925,1391.2,2363.93,108623
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,8479029,782.4,8668.35,34264
"2 BHK Apartment in jadhav nagar, Bangalore",Bangalore,jadhav nagar,2,8177001,1008.6,7577.09,34338
"3 BHK Apartment in saint tukaram nagar, Mumbai",Mumbai,saint tukaram nagar,3,9141538,813.6,7515.46,36293
"3 BHK Apartment in clover park, Mumbai",Mumbai,clover park,3,9930520,913.1,14094.65,33246
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,9034215,1097,2231.09,39677
"4 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,4,6934310,1427.7,7181.42,27450
"5 BHK Apartment in powai, Mumbai",Mumbai,powai,5,16910994,1385,18328.65,71685
"4 BHK Apartment in malad west, Mumbai",Mumbai,malad west,4,20180178,1482.6,8374.04,71793
"4 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,4,16007224,1569.5,2916.83,67435
"2 BHK Apartment in tyni audyogic wasahat, Mumbai",Mumbai,tyni audyogic wasahat,2,15219338,1394.2,2020.56,60387
"2 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,2,10622576,848.5,9347.88,40351
"2 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,2,2748398,817.9,7351.46,9331
