title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
4 BHK Apartment in,Mumbai,,4,13803139,1209.3,7181.42,47818
3 BHK Apartment in Gujrat Colony,Bangalore,Gujrat Colony,3,5064833,729.3,18819.19,20235
3 BHK Apartment in,Mumbai,,3,4293080,1125.6,7122.36,17200
2 BHK Apartment in,Bangalore,,2,9278119,1204.7,2660.39,32912
2 BHK Apartment in Hadapsar Industrial Estate,Mumbai,Hadapsar Industrial Estate,2,9299266,753.7,9179.16,35725
3 BHK Apartment in,Mumbai,,3,13917289,1101,7481.48,55290
3 BHK Apartment in Dattwadi,Mumbai,Dattwadi,3,19250265,1044.2,8257.8,70672
3 BHK Apartment in Patil Nagar,Bangalore,Patil Nagar,3,9105055,985.1,8258.81,37636
3 BHK Apartment in ,Hadapsar,,3,12100000,1347,8982.93,48400
3 BHK Apartment in,Mumbai,,3,8721345,1019,13191.49,36771
4 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,4,7000953,903.6,15648.15,28981
2 BHK Apartment in Laxmi Vihar,Mumbai,Laxmi Vihar,2,7802804,703.9,7531.7,26708
2 BHK Apartment in Minakshi Puram,Mumbai,Minakshi Puram,2,15421712,1244.7,3015.32,68532
2 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,2,15366867,1418,2918.18,62227
3 BHK Apartment in MIDC,Mumbai,MIDC,3,13700709,1432.6,2656.21,58066
3 BHK Apartment in,Mumbai,,3,2095268,759.4,8523.93,8004
3 BHK Apartment in Borhade Wadi,Moshi,Borhade Wadi,3,7417000,784,9460.46,29668
4 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,4,12535459,1271.6,7505.81,49492
4 BHK Apartment in Alkapuri Society,Bangalore,Alkapuri Society,4,10145337,1264.2,16738.51,42975
2 BHK Apartment in,Mumbai,,2,25533358,1269.5,2231.09,101701
3 BHK Apartment in Bhumkar Nagar,Bangalore,Bhumkar Nagar,3,2979827,1053.5,7077.44,10915
3 BHK Apartment in,Bangalore,,3,6558999,723.6,9561.45,30095
3 BHK Apartment in,Bangalore,,3,16718128,1260.6,7417.15,66379
4 BHK Apartment in Nandanwan Society,Mumbai,Nandanwan Society,4,14918725,1282.5,17614.04,56577
3 BHK Apartment in,Mumbai,,3,19093056,1289.1,7417.15,61290
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,2541688,890.6,8186.48,12416
4 BHK Apartment in ,Charholi Budruk,,4,6568000,799,8220.28,26272
3 BHK Apartment in Laxmi Nagar,Dhanori,Laxmi Nagar,3,5567000,759,7334.65,22268
1 BHK Apartment in Swaraj Nagari,Mumbai,Swaraj Nagari,1,11752048,1233.2,1863.49,50596
3 BHK Apartment in,Bangalore,,3,11524710,1245.9,6818.18,47556
4 BHK Apartment in,Mumbai,,4,14309603,1425.9,8111.79,54251
3 BHK Apartment in Koregaon Park Annexe,Bangalore,Koregaon Park Annexe,3,9685667,879.9,14712.39,35879
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,8779831,797.6,8638.76,33253
3 BHK Apartment in,Bangalore,,3,10140863,1441.3,7417.15,43109
3 BHK Apartment in,Bangalore,,3,12977198,1563.1,2499.32,57366
4 BHK Apartment in,Mumbai,,4,15722847,1410.6,7238.23,69317
3 BHK Apartment in Urit Nagar,Mumbai,Urit Nagar,3,20713014,1415.8,7338.13,77352
2 BHK Apartment in Urit Nagar,Warje,Urit Nagar,2,8751000,1145,7642.79,35004
3 BHK Apartment in,Bangalore,,3,14335770,1648.9,7360.74,65510
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,2745934,895.6,8929.65,11220
2 BHK Apartment in,Bangalore,,2,8075031,1036.3,7419.62,36099
2 BHK Apartment in Minakshi Puram,Mumbai,Minakshi Puram,2,18404598,1620.8,3015.32,58159
3 BHK Apartment in,Bangalore,,3,8334024,789.1,9560.72,29770
3 BHK Apartment in,Bangalore,,3,12656561,1484.3,7554.67,52471
3 BHK Apartment in ,Manjari Budruk,,3,7391000,773,9561.45,29564
3 BHK Apartment in Dattawadi,Mumbai,Dattawadi,3,8726605,714.3,10261.96,36530
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,8441985,772.7,7824.81,35984
4 BHK Apartment in,Bangalore,,4,13138368,1473.3,13652.61,54370
3 BHK Apartment in,Mumbai,,3,8328041,885.1,11931.82,37459
3 BHK Apartment in,Bangalore,,3,19928406,861.6,9366.31,69370
3 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,3,21226542,919.7,8647.73,81759
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,11883054,744.6,8416.04,54129
3 BHK Apartment in,Mumbai,,3,10469171,1164.6,6720,42850
4 BHK Apartment in Chovisawadi,Bangalore,Chovisawadi,4,18417742,1907.2,2741.66,69057
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,7104047,842,9560.72,24173
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,7900472,715.2,7991.01,32490
3 BHK Apartment in MIDC,Bangalore,MIDC,3,14259034,1774,2656.21,64537
3 BHK Apartment in Atul Nagar,Bangalore,Atul Nagar,3,9991907,1392,7306.27,40620
2 BHK Apartment in,Mumbai,,2,8330201,762.8,9521.2,32596
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,14929642,1146.2,7253.46,68486
3 BHK Apartment in,Mumbai,,3,19933738,738,7419.74,67027
3 BHK Apartment in Dattawadi,Mumbai,Dattawadi,3,6272656,647,10261.96,27493
4 BHK Apartment in,Mumbai,,4,10981297,997.4,11931.82,40626
2 BHK Apartment in MIDC,Bangalore,MIDC,2,4894002,1254.1,3625.28,21633
2 BHK Apartment in,Mumbai,,2,9164391,671.5,9399,34223
4 BHK Apartment in,Bangalore,,4,13622667,1400.8,13815.32,50608
4 BHK Apartment in,Mumbai,,4,22460335,1512.8,7402.51,79870
4 BHK Apartment in EON Free Zone,Mumbai,EON Free Zone,4,4462926,1146.1,15881.07,15974
3 BHK Apartment in,Bangalore,,3,10772410,1239.7,3734.3,43845
3 BHK Apartment in,Bangalore,,3,6960603,816.6,19634.15,25610
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,2557836,904.4,8648.86,9204
3 BHK Apartment in,Mumbai,,3,29625695,1247.7,2363.93,116486
3 BHK Apartment in MIDC,Bangalore,MIDC,3,2980660,776.3,8944.72,12253
4 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,4,9466264,1280.5,15736.04,40210
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,3196830,1009.8,8841.81,13042
5 BHK Apartment in ,Bhugaon,,5,8900000,1227,7253.46,35600
3 BHK Apartment in,Mumbai,,3,22087373,882.2,17567.57,70403
3 BHK Apartment in,Mumbai,,3,14561772,1303.5,7707.77,62386
3 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,3,9064835,1152.1,7282.88,38365
3 BHK Apartment in North Hadapsar,Bangalore,North Hadapsar,3,7301387,646.6,7402.31,25472
3 BHK Apartment in Tulaja Bhawani Nagar,Mumbai,Tulaja Bhawani Nagar,3,17409135,1555.5,8374.04,67460
3 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,3,6041385,763.1,9147.13,23292
3 BHK Apartment in,Mumbai,,3,33096992,1666.6,2915.49,124723
3 BHK Apartment in Gujrat Colony,Mumbai,Gujrat Colony,3,9439539,835.6,18819.19,40799
3 BHK Apartment in Ram Nagar,Bangalore,Ram Nagar,3,4754144,1114.3,6728.16,15862
3 BHK Apartment in Pandhari Nagar,Mumbai,Pandhari Nagar,3,20168598,1541.1,2963.31,79938
3 BHK Apartment in,Bangalore,,3,6885032,746.4,9027.99,25321
3 BHK Apartment in Mohanwadi,Mumbai,Mohanwadi,3,11943153,1125,7060.78,45103
3 BHK Apartment in,Bangalore,,3,7111876,916,8523.93,23670
3 BHK Apartment in Bellagio,Mumbai,Bellagio,3,2620640,768.7,7545.1,10154
3 BHK Apartment in Kuthwad Colony,Mumbai,Kuthwad Colony,3,6337449,1257.9,7462.84,23802
4 BHK Apartment in,Mumbai,,4,4132682,1382.7,7360.74,16359
3 BHK Apartment in,Mumbai,,3,7564320,716.9,9560.72,30705
3 BHK Apartment in Khese Park,Bangalore,Khese Park,3,6664710,776.5,7938.35,23769
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,9141538,813.6,7515.46,36293
2 BHK Apartment in ,Manjari Khurd,,2,6854000,790,8675.95,27416
3 BHK Apartment in ,Hinjawadi Phase 2,,3,9100000,1215,7489.71,36400
3 BHK Apartment in,Mumbai,,3,2638177,748.7,9560.72,10386
4 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,4,10185433,1244.1,7505.81,43397
3 BHK Apartment in Patil Nagar,Bangalore,Patil Nagar,3,15202669,917.4,8258.81,64098
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,7279831,704.8,7376.61,30286
4 BHK Apartment in,Bangalore,,4,20747228,1543.4,7323.57,83047
2 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,2,14598352,810.1,7819.08,58652
3 BHK Apartment in Laxmi Vihar,Bangalore,Laxmi Vihar,3,6763389,862.5,7631.71,25119
3 BHK Apartment in North Hadapsar,Bangalore,North Hadapsar,3,5148501,712.8,7402.31,23651
4 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,4,14861024,1262.7,7172.13,50461
3 BHK Apartment in Tarawade Vasti,Mumbai,Tarawade Vasti,3,14986915,1242.5,7130.8,67534
2 BHK Apartment in,Bangalore,,2,5185675,652.8,9521.2,21190
3 BHK Apartment in,Bangalore,,3,8707952,1083.9,7134.18,37697
3 BHK Apartment in,Mumbai,,3,8965976,929.9,8428.57,37426
3 BHK Apartment in,Bangalore,,3,8901539,830.5,17567.57,32212
3 BHK Apartment in,Mumbai,,3,17189567,1629.9,7172.13,75656
3 BHK Apartment in Udhyog Nagar,Chinchwad,Udhyog Nagar,3,16100000,820,19634.15,64400
3 BHK Apartment in ,Baner,,3,16500000,863,19119.35,66000
4 BHK Apartment in Gawade Nagar,Bangalore,Gawade Nagar,4,11601198,1616.9,7338.13,55917
3 BHK Apartment in,Mumbai,,3,8236495,758.8,7729.25,28760
2 BHK Apartment in Kotwal Wadi,Mumbai,Kotwal Wadi,2,12679793,1151.9,2612.8,46123
3 BHK Apartment in Ashoka Nagar,Mumbai,Ashoka Nagar,3,8529839,786.6,9468.11,34106
4 BHK Apartment in,Mumbai,,4,16908526,1510.4,7360.74,67645
3 BHK Apartment in Hingne Budrukh,Bangalore,Hingne Budrukh,3,1534663,625.4,19557.2,6235
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,7155397,825,10264.15,26512
3 BHK Apartment in Tulaja Bhawani Nagar,Bangalore,Tulaja Bhawani Nagar,3,11789077,1421.8,8374.04,44638
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,17061328,818.4,8257.8,63316
3 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,3,9164062,944.9,9466.02,41353
4 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,4,4176857,1055.7,7159.09,15803
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,11692434,1029.3,8183.86,44504
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,11119479,790,8638.76,46490
3 BHK Apartment in Urit Nagar,Warje,Urit Nagar,3,10200000,1390,7338.13,40800
4 BHK Apartment in Nilanjali Society,Mumbai,Nilanjali Society,4,12062836,1394,20953.05,47549
4 BHK Apartment in,Mumbai,,4,31116385,1284.1,7461.96,100538
2 BHK Apartment in Kotwal Wadi,Mumbai,Kotwal Wadi,2,11550342,1140.3,2612.8,46281
3 BHK Apartment in,Bangalore,,3,7332146,742.5,9366.31,26462
3 BHK Apartment in,Mumbai,,3,14146312,1210,6720,51751
4 BHK Apartment in,Bangalore,,4,16326326,1399.4,7323.57,72005
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,10834534,889.6,8929.65,39495
5 BHK Apartment in Jambhulkar Mala,Mumbai,Jambhulkar Mala,5,20432830,1384.4,17519.27,66239
4 BHK Apartment in,Mumbai,,4,47603422,1592.4,16379.31,180793
3 BHK Apartment in,Mumbai,,3,14269237,1408.1,8982.93,57688
2 BHK Apartment in,Bangalore,,2,13883944,1570.6,2761.01,47362
3 BHK Apartment in,Mumbai,,3,12864070,1233.9,3452.42,44920
4 BHK Apartment in Dattwadi,Mumbai,Dattwadi,4,4632641,1166.1,7757.65,18283
2 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,2,5596958,1400.5,2918.18,21156
3 BHK Apartment in Kemse Vasti,Bangalore,Kemse Vasti,3,8766418,830.9,7886.56,36281
3 BHK Apartment in,Bangalore,,3,12897701,1356.2,3014.66,57932
3 BHK Apartment in,Bangalore,,3,13406041,1553.3,3452.42,54464
2 BHK Apartment in,Bangalore,,2,10123779,1475.5,7323.57,45704
2 BHK Apartment in Kotwal Nagar,Kiwale,Kotwal Nagar,2,3681000,1474,2497.29,14724
4 BHK Apartment in Vishal Nagar,Mumbai,Vishal Nagar,4,16871740,1614,7238.23,61249
3 BHK Apartment in,Bangalore,,3,10010578,1121.7,6720,46603
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,6940616,714.9,7548.97,28720
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,2390425,919,8841.81,9950
2 BHK Apartment in,Mumbai,,2,7697744,750.7,9361.79,26987
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,5724769,715.7,7376.61,22842
3 BHK Apartment in,Bangalore,,3,10483741,1014.2,3734.3,43460
4 BHK Apartment in Tulaja Bhawani Nagar,Mumbai,Tulaja Bhawani Nagar,4,12978931,1112.6,7843.46,55102
3 BHK Apartment in Dattwadi,Punawale,Dattwadi,3,8200000,993,8257.8,32800
2 BHK Apartment in Bellagio,Bangalore,Bellagio,2,9943198,1247.9,2555.83,42156
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,6597998,818.9,8393.48,29625
3 BHK Apartment in ,Nerhe,,3,8400000,1232,6818.18,33600
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,9288287,790.2,8416.04,34354
3 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,3,7330779,966.5,9466.02,30318
3 BHK Apartment in Tarawade Vasti,Bangalore,Tarawade Vasti,3,2612525,1152.6,7130.8,11416
3 BHK Apartment in,Bangalore,,3,5905304,748.6,9027.99,22213
2 BHK Apartment in,Bangalore,,2,4934562,688,7351.46,22337
4 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,4,15150315,1135.3,7505.81,54306
3 BHK Apartment in Chovisawadi,Mumbai,Chovisawadi,3,3840145,945,6098.66,16281
4 BHK Apartment in Nilanjali Society,Bangalore,Nilanjali Society,4,10347900,1337,19691.66,40673
2 BHK Apartment in Minakshi Puram,Bangalore,Minakshi Puram,2,9685690,1483,3015.32,46462
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,9121198,690.4,7375.49,37917
3 BHK Apartment in,Mumbai,,3,8453170,930.6,8428.57,39546
4 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,4,9320808,1201.5,15648.15,37104
3 BHK Apartment in,Bangalore,,3,10848649,1304.9,7417.15,42105
2 BHK Apartment in,Bangalore,,2,10566868,1247.8,2720.72,39882
3 BHK Apartment in Ashoka Nagar,Bangalore,Ashoka Nagar,3,10599349,1212.6,7645.75,34339
4 BHK Apartment in ,Upper Kharadi,,4,7980000,849,9399.29,31920
3 BHK Apartment in Alkapuri Society,Mumbai,Alkapuri Society,3,34283361,1351.7,7811.45,137272
3 BHK Apartment in,Mumbai,,3,14517430,1243.2,2489.09,53662
2 BHK Apartment in MIDC,Mumbai,MIDC,2,14530045,745,9349.59,60539
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,16694690,1590.6,7257.5,60294
3 BHK Apartment in,Bangalore,,3,12178480,1591.7,7172.13,45449
3 BHK Apartment in ,Hinjawadi,,3,7400000,774,9560.72,29600
2 BHK Apartment in Wadmukhwadi,Bangalore,Wadmukhwadi,2,12865048,1484.7,2661.55,48708
3 BHK Apartment in North Hadapsar,Bangalore,North Hadapsar,3,11813880,1504.4,7483.44,51183
3 BHK Apartment in K. K. Market,Bangalore,K. K. Market,3,8327832,756.4,19434.19,33668
4 BHK Apartment in Magarpatta City,Mundhwa,Magarpatta City,4,9747000,1359,7172.19,38988
3 BHK Apartment in,Bangalore,,3,12839533,626.1,9027.99,54237
3 BHK Apartment in,Bangalore,,3,13755039,1493.2,13261.65,65729
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,9552300,878.3,8638.76,40791
3 BHK Apartment in,Mumbai,,3,16143468,1323.7,3647.1,56557
3 BHK Apartment in,Bangalore,,3,2603405,794.3,8665.82,9580
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,7650582,725.3,8442.36,29028
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,7712044,975.7,8257.8,33665
2 BHK Apartment in,Mumbai,,2,10865769,791.6,9521.2,37971
3 BHK Apartment in,Mumbai,,3,4713965,1017.4,13191.49,15703
3 BHK Apartment in,Mumbai,,3,8377157,707.3,9560.72,27474
4 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,4,10176277,1207.8,7323.57,42068
4 BHK Apartment in Dattwadi,Mumbai,Dattwadi,4,10222023,1095.6,7253.46,39500
2 BHK Apartment in Ram Nagar,Bangalore,Ram Nagar,2,4167530,1107.1,7495.23,15270
3 BHK Apartment in,Mumbai,,3,17092168,1488.9,7360.74,55973
4 BHK Apartment in ,Lohegaon,,4.5,6440000,811,7940.81,25760
4 BHK Apartment in Nilanjali Society,Bangalore,Nilanjali Society,4,13711141,1245.6,20953.05,46163
4 BHK Apartment in,Bangalore,,4,14059655,1472.6,8374.04,51367
3 BHK Apartment in,Mumbai,,3,12104039,954.6,17690.42,48979
4 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,4,11033834,1215.4,7651.11,49101
3 BHK Apartment in Atul Nagar,Warje,Atul Nagar,3,9900000,1355,7306.27,39600
4 BHK Apartment in,Mumbai,,4,15066990,1337.8,14151.62,50940
4 BHK Apartment in Baner Gaon,Bangalore,Baner Gaon,4,4454038,1395.3,16451.15,16016
3 BHK Apartment in Sant Nagar,Bangalore,Sant Nagar,3,8389432,838.9,8849.56,34116
3 BHK Apartment in Alkapuri Society,Kothrud,Alkapuri Society,3,11600000,1485,7811.45,46400
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,3524380,835.8,9314.49,11852
2 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,2,6663210,816.5,9466.92,24400
3 BHK Apartment in,Bangalore,,3,15935921,1071.4,9363.21,63526
3 BHK Apartment in MIDC,Mumbai,MIDC,3,18611961,1381.1,3505.54,68315
2 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,2,10007549,999.3,9347.88,34899
2 BHK Apartment in,Bangalore,,2,10524892,1189.7,1717.93,35139
3 BHK Apartment in,Mumbai,,3,18928392,1527.7,7172.13,72014
3 BHK Apartment in,Bangalore,,3,13061989,1199.6,15674.89,51928
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,9494994,1021.5,8849.56,39333
2 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,2,8533443,915.6,9215.69,30365
3 BHK Apartment in,Mumbai,,3,9510825,902.3,9561.45,37207
2 BHK Apartment in Siddharth Nagar,Bangalore,Siddharth Nagar,2,3215876,1057.2,16100.63,13915
3 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,3,9517057,895.1,7744.57,37075
2 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,2,7928274,698.1,7819.08,30129
4 BHK Apartment in Shankar Kalat Nagar,Mumbai,Shankar Kalat Nagar,4,14908809,1596.9,19621.58,58950
3 BHK Apartment in Ashoka Nagar,Bangalore,Ashoka Nagar,3,4112075,1445.9,7645.75,16051
3 BHK Apartment in,Mumbai,,3,6090365,1305,2363.93,23655
3 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,3,7323786,795.4,8173.97,28793
4 BHK Apartment in Alkapuri Society,Mumbai,Alkapuri Society,4,13564321,1449.3,16738.51,56615
2 BHK Apartment in Urit Nagar,Mumbai,Urit Nagar,2,4412413,1221.3,7642.79,17511
3 BHK Apartment in,Mumbai,,3,15326552,1643.6,3031.31,70356
3 BHK Apartment in,Bangalore,,3,4516572,1322.5,7625.86,15926
4 BHK Apartment in Ganga Nagar,Mumbai,Ganga Nagar,4,19231792,1409.4,8111.79,74951
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,6450900,949.4,8849.56,29897
4 BHK Apartment in Dattwadi,Mumbai,Dattwadi,4,38532370,1237.8,7640.26,126303
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,8665550,834.1,8394.74,36631
2 BHK Apartment in Ram Nagar,Bangalore,Ram Nagar,2,8042165,1114.6,7495.23,33502
3 BHK Apartment in,Mumbai,,3,16540915,1204.9,6818.18,58212
2 BHK Apartment in,Mumbai,,2,9910222,985.6,1717.93,34187
3 BHK Apartment in,Bangalore,,3,13347259,1252.5,3734.3,49057
4 BHK Apartment in,Mumbai,,4,12697643,1361.4,16379.31,56575
3 BHK Apartment in North Hadapsar,Mumbai,North Hadapsar,3,2723008,655.2,7402.31,10899
3 BHK Apartment in,Mumbai,,3,5765502,1506.4,7707.77,21903
3 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,3,12642724,1339.1,7237.72,52542
3 BHK Apartment in K. K. Market,Bangalore,K. K. Market,3,5645282,691.1,19434.19,19262
4 BHK Apartment in Mundhwa Industrial Area,Mumbai,Mundhwa Industrial Area,4,11542941,1217,15648.15,53817
4 BHK Apartment in Jadhav Nagar,Mumbai,Jadhav Nagar,4,5263431,1397.2,14554.67,22406
3 BHK Apartment in,Bangalore,,3,7637263,812.5,7440.1,30127
4 BHK Apartment in Vishal Nagar,Bangalore,Vishal Nagar,4,15568300,1673.4,7238.23,61710
3 BHK Apartment in,Mumbai,,3,18140065,1493,3566.12,69742
3 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,3,8931753,1145.9,7282.88,33878
2 BHK Apartment in Atur Nagar,Mumbai,Atur Nagar,2,13457342,1338.7,2753.96,53886
3 BHK Apartment in,Mumbai,,3,4978909,1521.9,13261.65,19397
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,2569191,941.5,8841.81,11048
3 BHK Apartment in Mokai Vasti,Bavdhan,Mokai Vasti,3,10700000,1497,7147.63,42800
3 BHK Apartment in Dattawadi,Bangalore,Dattawadi,3,5605275,796.1,10261.96,22969
2 BHK Apartment in ,Narhe,,2,4402000,1495,2944.48,17608
3 BHK Apartment in ,Kharadi,,3,7731000,818,9451.1,30924
3 BHK Apartment in,Bangalore,,3,13216058,1383.3,15674.89,53356
3 BHK Apartment in,Mumbai,,3,7973845,1530.4,3647.1,33280
3 BHK Apartment in Anand Park Nagar,Mumbai,Anand Park Nagar,3,14256102,1401,6696.67,58410
3 BHK Apartment in,Bangalore,,3,5068454,720.6,9560.72,23956
2 BHK Apartment in Magarpatta City,Mundhwa,Magarpatta City,2,9497000,1262,7525.36,37988
3 BHK Apartment in,Mumbai,,3,22252140,1284.7,6818.18,95868
3 BHK Apartment in,Bangalore,,3,2726226,831.3,9560.72,10667
4 BHK Apartment in Industrial Area,Bangalore,Industrial Area,4,9366577,1290,13476.7,37815
4 BHK Apartment in Kishkinda Nagar,Kothrud,Kishkinda Nagar,4,24800000,1427,17379.12,99200
4 BHK Apartment in Mayur Colony,Mumbai,Mayur Colony,4,11228137,1260,13652.61,50252
2 BHK Apartment in,Mumbai,,2,8108075,694.2,7779.35,33398
3 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,3,24280711,1830.2,7323.57,88141
4 BHK Apartment in ,Bavdhan,,4.5,10300000,1423,7238.23,41200
3 BHK Apartment in ,Hinjawadi Phase 3,,3,9255000,1212,7636.14,37020
3 BHK Apartment in EON Free Zone,Bangalore,EON Free Zone,3,18205114,920.8,18083.96,75114
3 BHK Apartment in Sasane Nagar,Mumbai,Sasane Nagar,3,3676679,723.1,7402.31,14818
3 BHK Apartment in Bankar Vasti,Mumbai,Bankar Vasti,3,9006724,773,6762.85,32785
3 BHK Apartment in ,Pisoli,,3,4350000,1491,2917.51,17400
2 BHK Apartment in,Bangalore,,2,13122142,1408.7,2944.48,49839
3 BHK Apartment in Tulaja Bhawani Nagar,Bangalore,Tulaja Bhawani Nagar,3,9568530,1265.6,8374.04,43006
3 BHK Apartment in ,Kharadi,,3,6768000,794,8523.93,27072
3 BHK Apartment in Laxmi Vihar,Bangalore,Laxmi Vihar,3,5751325,689.1,7631.71,19944
3 BHK Apartment in,Mumbai,,3,18556615,1581.1,2917.51,80715
3 BHK Apartment in Urit Nagar,Bangalore,Urit Nagar,3,11492447,1238.8,7338.13,45782
4 BHK Apartment in,Bangalore,,4,10228222,1395.2,8111.79,45595
3 BHK Apartment in,Mumbai,,3,17374347,875.3,7440.1,61914
3 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,3,6467717,835.2,9313.31,28404
3 BHK Apartment in,Bangalore,,3,7793288,1013.7,7260.8,31393
4 BHK Apartment in,Mumbai,,4,15007787,1480.5,7360.74,66452
4 BHK Apartment in Alkapuri Society,Mumbai,Alkapuri Society,4,5558659,1424.5,16738.51,20861
4 BHK Apartment in,Mumbai,,4,34699728,1202.9,7181.42,124472
3 BHK Apartment in,Bangalore,,3,11865277,816.5,8632.95,48826
3 BHK Apartment in,Bangalore,,3,16923014,866.3,6724.64,64336
3 BHK Apartment in Balewadi Gaon,Bangalore,Balewadi Gaon,3,9012707,908.2,14084.51,38870
4 BHK Apartment in Mundhwa Industrial Area,Mumbai,Mundhwa Industrial Area,4,13465654,1155.8,15648.15,52191
4 BHK Apartment in Alkapuri Society,Kothrud,Alkapuri Society,4,23300000,1392,16738.51,93200
3 BHK Apartment in,Bangalore,,3,2546073,869.7,17567.57,10297
3 BHK Apartment in,Mumbai,,3,12584967,917.2,9366.31,41085
3 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,3,8286233,824.1,8173.97,30919
3 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,3,7247700,655.4,7744.57,24942
3 BHK Apartment in ,Charholi Budruk,,3,6300000,797,7904.64,25200
3 BHK Apartment in,Mumbai,,3,21196997,1437.6,2499.32,69731
3 BHK Apartment in Urit Nagar,Bangalore,Urit Nagar,3,9969670,1323.7,7338.13,37598
4 BHK Apartment in EON Free Zone,Bangalore,EON Free Zone,4,28581188,1402.6,15881.07,127099
3 BHK Apartment in Atul Nagar,Bangalore,Atul Nagar,3,12111520,1224,7306.27,47623
3 BHK Apartment in Yashwant Nagar,Mumbai,Yashwant Nagar,3,14848129,1324.8,2523.43,53510
3 BHK Apartment in Kemse Vasti,Wakad,Kemse Vasti,3.5,7664000,823,9312.27,30656
